"","YEAR_MONTH","DAY_TYPE","TIME_PER_HOUR","PT_TYPE","PT_CODE","TOTAL_TAP_IN_VOLUME","TOTAL_TAP_OUT_VOLUME"
"136851","2019-09","WEEKDAY",20,"BUS",64331,548,754
"136853","2019-09","WEEKDAY",19,"BUS",64331,1003,1453
"136856","2019-09","WEEKDAY",9,"BUS",64331,2034,719
"136858","2019-09","WEEKDAY",11,"BUS",64331,1210,645
"136860","2019-09","WEEKDAY",0,"BUS",64331,13,105
"136861","2019-09","WEEKDAY",15,"BUS",64331,735,965
"136864","2019-09","WEEKDAY",8,"BUS",64331,3298,765
"136865","2019-09","WEEKDAY",17,"BUS",64331,1167,1467
"136867","2019-09","WEEKDAY",14,"BUS",64331,761,956
"136870","2019-09","WEEKDAY",18,"BUS",64331,1303,1895
"136872","2019-09","WEEKDAY",23,"BUS",64331,88,427
"136874","2019-09","WEEKDAY",12,"BUS",64331,1005,698
"136876","2019-09","WEEKDAY",6,"BUS",64331,1540,363
"136877","2019-09","WEEKDAY",16,"BUS",64331,843,1364
"136880","2019-09","WEEKDAY",5,"BUS",64331,228,78
"136882","2019-09","WEEKDAY",6,"BUS",64339,771,99
"136884","2019-09","WEEKDAY",19,"BUS",64339,1048,2409
"136886","2019-09","WEEKDAY",8,"BUS",64339,1499,456
"136888","2019-09","WEEKDAY",14,"BUS",64339,512,705
"136890","2019-09","WEEKDAY",22,"BUS",64339,352,1427
"136891","2019-09","WEEKDAY",23,"BUS",64339,148,716
"136893","2019-09","WEEKDAY",12,"BUS",64339,568,534
"136896","2019-09","WEEKDAY",13,"BUS",64339,532,667
"136897","2019-09","WEEKDAY",5,"BUS",64339,368,49
"136899","2019-09","WEEKDAY",11,"BUS",64339,723,452
"136902","2019-09","WEEKDAY",7,"BUS",64339,1495,351
"136904","2019-09","WEEKDAY",21,"BUS",64339,642,1474
"136905","2019-09","WEEKDAY",18,"BUS",64339,1103,2192
"136907","2019-09","WEEKDAY",9,"BUS",64339,775,346
"136910","2019-09","WEEKDAY",0,"BUS",64339,39,180
"136912","2019-09","WEEKDAY",20,"BUS",64339,747,1652
"136913","2019-09","WEEKDAY",10,"BUS",64339,591,383
"136916","2019-09","WEEKDAY",17,"BUS",64339,823,1472
"136918","2019-09","WEEKDAY",16,"BUS",64339,748,1053
"136919","2019-09","WEEKDAY",15,"BUS",64339,512,859
"136921","2019-09","WEEKDAY",22,"BUS",64341,652,1782
"136923","2019-09","WEEKDAY",19,"BUS",64341,1687,3863
"136926","2019-09","WEEKDAY",20,"BUS",64341,1253,2521
"136927","2019-09","WEEKDAY",11,"BUS",64341,1793,1980
"136930","2019-09","WEEKDAY",21,"BUS",64341,832,1869
"136935","2019-09","WEEKDAY",10,"BUS",64341,2103,2309
"136936","2019-09","WEEKDAY",5,"BUS",64341,151,52
"136938","2019-09","WEEKDAY",14,"BUS",64341,1230,1987
"136941","2019-09","WEEKDAY",0,"BUS",64341,170,534
"136942","2019-09","WEEKDAY",23,"BUS",64341,524,1424
"136945","2019-09","WEEKDAY",6,"BUS",64341,1143,716
"136947","2019-09","WEEKDAY",16,"BUS",64341,1426,2783
"136948","2019-09","WEEKDAY",8,"BUS",64341,1761,1881
"136950","2019-09","WEEKDAY",17,"BUS",64341,1798,3502
"136953","2019-09","WEEKDAY",18,"BUS",64341,1952,4128
"136954","2019-09","WEEKDAY",7,"BUS",64341,1747,1514
"136956","2019-09","WEEKDAY",15,"BUS",64341,1248,2238
"136958","2019-09","WEEKDAY",13,"BUS",64341,1388,1990
"136960","2019-09","WEEKDAY",9,"BUS",64341,1922,2317
"136963","2019-09","WEEKDAY",12,"BUS",64341,1530,1746
"136964","2019-09","WEEKDAY",6,"BUS",64349,2187,370
"136966","2019-09","WEEKDAY",23,"BUS",64349,309,342
"136968","2019-09","WEEKDAY",11,"BUS",64349,1337,635
"136971","2019-09","WEEKDAY",5,"BUS",64349,597,100
"136972","2019-09","WEEKDAY",15,"BUS",64349,968,902
"136975","2019-09","WEEKDAY",19,"BUS",64349,954,1313
"136977","2019-09","WEEKDAY",17,"BUS",64349,1180,967
"136978","2019-09","WEEKDAY",12,"BUS",64349,1174,744
"136980","2019-09","WEEKDAY",21,"BUS",64349,674,838
"136982","2019-09","WEEKDAY",14,"BUS",64349,1193,1040
"136984","2019-09","WEEKDAY",7,"BUS",64349,2983,540
"136987","2019-09","WEEKDAY",13,"BUS",64349,1295,874
"136989","2019-09","WEEKDAY",9,"BUS",64349,1507,840
"136991","2019-09","WEEKDAY",18,"BUS",64349,1196,1320
"136992","2019-09","WEEKDAY",22,"BUS",64349,542,708
"136994","2019-09","WEEKDAY",10,"BUS",64349,1450,686
"136997","2019-09","WEEKDAY",16,"BUS",64349,964,978
"136998","2019-09","WEEKDAY",20,"BUS",64349,788,924
"137003","2019-09","WEEKDAY",8,"BUS",64349,2094,649
"137005","2019-09","WEEKDAY",5,"BUS",64351,191,45
"137009","2019-09","WEEKDAY",13,"BUS",64351,1341,1617
"137010","2019-09","WEEKDAY",11,"BUS",64351,1286,779
"137012","2019-09","WEEKDAY",6,"BUS",64351,1316,993
"137017","2019-09","WEEKDAY",9,"BUS",64351,1699,577
"137019","2019-09","WEEKDAY",17,"BUS",64351,1394,2182
"137021","2019-09","WEEKDAY",14,"BUS",64351,1294,1487
"137022","2019-09","WEEKDAY",20,"BUS",64351,827,2274
"137024","2019-09","WEEKDAY",10,"BUS",64351,1403,703
"137027","2019-09","WEEKDAY",19,"BUS",64351,1192,2994
"137028","2019-09","WEEKDAY",16,"BUS",64351,1339,1870
"137030","2019-09","WEEKDAY",7,"BUS",64351,3344,3053
"137035","2019-09","WEEKDAY",21,"BUS",64351,605,2016
"137036","2019-09","WEEKDAY",22,"BUS",64351,453,2087
"137039","2019-09","WEEKDAY",12,"BUS",64351,1253,1010
"137040","2019-09","WEEKDAY",0,"BUS",64351,68,402
"137043","2019-09","WEEKDAY",23,"BUS",64351,283,1319
"137044","2019-09","WEEKDAY",18,"BUS",64351,1428,2785
"137046","2019-09","WEEKDAY",15,"BUS",64351,1075,1545
"137049","2019-09","WEEKDAY",8,"BUS",64351,3005,628
"137050","2019-09","WEEKDAY",5,"BUS",64359,628,113
"137053","2019-09","WEEKDAY",23,"BUS",64359,128,375
"137055","2019-09","WEEKDAY",9,"BUS",64359,1391,590
"137057","2019-09","WEEKDAY",11,"BUS",64359,1144,533
"137059","2019-09","WEEKDAY",21,"BUS",64359,397,717
"137061","2019-09","WEEKDAY",13,"BUS",64359,2052,837
"137063","2019-09","WEEKDAY",10,"BUS",64359,1822,532
"137065","2019-09","WEEKDAY",15,"BUS",64359,1734,847
"137066","2019-09","WEEKDAY",14,"BUS",64359,2105,771
"137069","2019-09","WEEKDAY",6,"BUS",64359,2246,1192
"137070","2019-09","WEEKDAY",17,"BUS",64359,1831,819
"137073","2019-09","WEEKDAY",18,"BUS",64359,1354,1173
"137074","2019-09","WEEKDAY",20,"BUS",64359,504,731
"137076","2019-09","WEEKDAY",22,"BUS",64359,204,673
"137079","2019-09","WEEKDAY",16,"BUS",64359,1642,695
"137082","2019-09","WEEKDAY",19,"BUS",64359,609,1138
"137084","2019-09","WEEKDAY",8,"BUS",64359,2067,819
"137087","2019-09","WEEKDAY",12,"BUS",64359,1640,517
"137088","2019-09","WEEKDAY",7,"BUS",64359,3487,3417
"137092","2019-09","WEEKDAY",18,"BUS",64361,1059,2352
"137095","2019-09","WEEKDAY",12,"BUS",64361,1100,1077
"137097","2019-09","WEEKDAY",23,"BUS",64361,165,947
"137100","2019-09","WEEKDAY",21,"BUS",64361,365,1506
"137102","2019-09","WEEKDAY",11,"BUS",64361,1128,804
"137103","2019-09","WEEKDAY",20,"BUS",64361,444,1487
"137105","2019-09","WEEKDAY",13,"BUS",64361,1085,1369
"137107","2019-09","WEEKDAY",14,"BUS",64361,810,1207
"137109","2019-09","WEEKDAY",10,"BUS",64361,1217,794
"137111","2019-09","WEEKDAY",16,"BUS",64361,908,1587
"137114","2019-09","WEEKDAY",8,"BUS",64361,3215,780
"137115","2019-09","WEEKDAY",7,"BUS",64361,3427,926
"137118","2019-09","WEEKDAY",15,"BUS",64361,778,1281
"137119","2019-09","WEEKDAY",0,"BUS",64361,28,225
"137122","2019-09","WEEKDAY",19,"BUS",64361,737,2029
"137123","2019-09","WEEKDAY",9,"BUS",64361,1619,729
"137126","2019-09","WEEKDAY",22,"BUS",64361,216,1377
"137130","2019-09","WEEKDAY",6,"BUS",64361,1389,499
"137131","2019-09","WEEKDAY",5,"BUS",64361,202,33
"137133","2019-09","WEEKDAY",17,"BUS",64361,1287,1939
"137136","2019-09","WEEKDAY",8,"BUS",64369,1928,502
"137138","2019-09","WEEKDAY",20,"BUS",64369,508,867
"137139","2019-09","WEEKDAY",18,"BUS",64369,970,1532
"137142","2019-09","WEEKDAY",13,"BUS",64369,706,591
"137144","2019-09","WEEKDAY",17,"BUS",64369,805,964
"137146","2019-09","WEEKDAY",22,"BUS",64369,265,734
"137148","2019-09","WEEKDAY",6,"BUS",64369,2068,185
"137149","2019-09","WEEKDAY",10,"BUS",64369,899,363
"137152","2019-09","WEEKDAY",9,"BUS",64369,1140,284
"137154","2019-09","WEEKDAY",23,"BUS",64369,162,363
"137155","2019-09","WEEKDAY",11,"BUS",64369,828,426
"137158","2019-09","WEEKDAY",5,"BUS",64369,646,53
"137160","2019-09","WEEKDAY",12,"BUS",64369,851,463
"137164","2019-09","WEEKDAY",7,"BUS",64369,2532,549
"137165","2019-09","WEEKDAY",19,"BUS",64369,661,1495
"137168","2019-09","WEEKDAY",16,"BUS",64369,580,851
"137169","2019-09","WEEKDAY",14,"BUS",64369,533,671
"137171","2019-09","WEEKDAY",21,"BUS",64369,416,867
"137173","2019-09","WEEKDAY",15,"BUS",64369,612,742
"137175","2019-09","WEEKDAY",13,"BUS",64371,72,427
"137181","2019-09","WEEKDAY",18,"BUS",64371,161,725
"137184","2019-09","WEEKDAY",7,"BUS",64371,143,301
"137186","2019-09","WEEKDAY",6,"BUS",64371,140,152
"137187","2019-09","WEEKDAY",20,"BUS",64371,61,292
"137190","2019-09","WEEKDAY",14,"BUS",64371,92,423
"137191","2019-09","WEEKDAY",9,"BUS",64371,220,389
"137193","2019-09","WEEKDAY",10,"BUS",64371,103,265
"137195","2019-09","WEEKDAY",23,"BUS",64371,17,227
"137197","2019-09","WEEKDAY",12,"BUS",64371,128,347
"137200","2019-09","WEEKDAY",17,"BUS",64371,188,565
"137201","2019-09","WEEKDAY",8,"BUS",64371,226,502
"137206","2019-09","WEEKDAY",15,"BUS",64371,95,386
"137207","2019-09","WEEKDAY",16,"BUS",64371,96,489
"137209","2019-09","WEEKDAY",11,"BUS",64371,101,279
"137212","2019-09","WEEKDAY",21,"BUS",64371,55,219
"137214","2019-09","WEEKDAY",22,"BUS",64371,47,306
"137217","2019-09","WEEKDAY",19,"BUS",64371,114,589
"137219","2019-09","WEEKDAY",22,"BUS",64379,199,62
"137220","2019-09","WEEKDAY",15,"BUS",64379,307,81
"137223","2019-09","WEEKDAY",16,"BUS",64379,340,93
"137225","2019-09","WEEKDAY",20,"BUS",64379,361,86
"137227","2019-09","WEEKDAY",21,"BUS",64379,363,70
"137229","2019-09","WEEKDAY",10,"BUS",64379,238,66
"137230","2019-09","WEEKDAY",12,"BUS",64379,249,83
"137237","2019-09","WEEKDAY",11,"BUS",64379,162,53
"137239","2019-09","WEEKDAY",8,"BUS",64379,335,42
"137240","2019-09","WEEKDAY",5,"BUS",64379,202,4
"137243","2019-09","WEEKDAY",9,"BUS",64379,261,55
"137247","2019-09","WEEKDAY",7,"BUS",64379,553,51
"137249","2019-09","WEEKDAY",18,"BUS",64379,642,114
"137250","2019-09","WEEKDAY",13,"BUS",64379,290,62
"137253","2019-09","WEEKDAY",6,"BUS",64379,420,16
"137255","2019-09","WEEKDAY",19,"BUS",64379,486,127
"137256","2019-09","WEEKDAY",14,"BUS",64379,262,77
"137259","2019-09","WEEKDAY",17,"BUS",64379,490,134
"137261","2019-09","WEEKDAY",15,"BUS",64381,1269,3488
"137264","2019-09","WEEKDAY",6,"BUS",64381,1863,6667
"137265","2019-09","WEEKDAY",16,"BUS",64381,1693,4046
"137267","2019-09","WEEKDAY",11,"BUS",64381,1186,5196
"137270","2019-09","WEEKDAY",12,"BUS",64381,1202,4704
"137273","2019-09","WEEKDAY",21,"BUS",64381,1047,1754
"137277","2019-09","WEEKDAY",19,"BUS",64381,1828,4301
"137279","2019-09","WEEKDAY",18,"BUS",64381,1915,5472
"137282","2019-09","WEEKDAY",10,"BUS",64381,1433,6842
"137284","2019-09","WEEKDAY",7,"BUS",64381,3806,16281
"137285","2019-09","WEEKDAY",13,"BUS",64381,1386,4715
"137288","2019-09","WEEKDAY",0,"BUS",64381,102,314
"137289","2019-09","WEEKDAY",9,"BUS",64381,1972,10720
"137292","2019-09","WEEKDAY",8,"BUS",64381,3601,19549
"137294","2019-09","WEEKDAY",20,"BUS",64381,1148,2215
"137296","2019-09","WEEKDAY",5,"BUS",64381,524,1754
"137298","2019-09","WEEKDAY",23,"BUS",64381,363,715
"137300","2019-09","WEEKDAY",14,"BUS",64381,1446,4247
"137302","2019-09","WEEKDAY",17,"BUS",64381,1743,5039
"137304","2019-09","WEEKDAY",22,"BUS",64381,873,1186
"137307","2019-09","WEEKDAY",5,"BUS",64389,742,227
"137308","2019-09","WEEKDAY",13,"BUS",64389,1972,1325
"137311","2019-09","WEEKDAY",23,"BUS",64389,1737,600
"137312","2019-09","WEEKDAY",15,"BUS",64389,2429,1396
"137315","2019-09","WEEKDAY",21,"BUS",64389,3632,1145
"137316","2019-09","WEEKDAY",22,"BUS",64389,3212,872
"137320","2019-09","WEEKDAY",19,"BUS",64389,5882,2663
"137322","2019-09","WEEKDAY",17,"BUS",64389,3579,2060
"137324","2019-09","WEEKDAY",7,"BUS",64389,2834,2230
"137326","2019-09","WEEKDAY",12,"BUS",64389,1752,1242
"137328","2019-09","WEEKDAY",16,"BUS",64389,2535,1574
"137329","2019-09","WEEKDAY",18,"BUS",64389,5901,3309
"137334","2019-09","WEEKDAY",6,"BUS",64389,2009,1332
"137336","2019-09","WEEKDAY",9,"BUS",64389,1316,1023
"137338","2019-09","WEEKDAY",20,"BUS",64389,3885,1373
"137339","2019-09","WEEKDAY",10,"BUS",64389,1299,958
"137342","2019-09","WEEKDAY",0,"BUS",64389,569,284
"137344","2019-09","WEEKDAY",8,"BUS",64389,1662,1289
"137345","2019-09","WEEKDAY",11,"BUS",64389,1329,989
"137347","2019-09","WEEKDAY",14,"BUS",64389,2165,1304
"137350","2019-09","WEEKDAY",21,"BUS",64391,198,362
"137352","2019-09","WEEKDAY",22,"BUS",64391,200,263
"137354","2019-09","WEEKDAY",8,"BUS",64391,1330,584
"137356","2019-09","WEEKDAY",17,"BUS",64391,435,673
"137358","2019-09","WEEKDAY",18,"BUS",64391,498,752
"137361","2019-09","WEEKDAY",19,"BUS",64391,450,589
"137362","2019-09","WEEKDAY",16,"BUS",64391,409,586
"137364","2019-09","WEEKDAY",23,"BUS",64391,91,171
"137367","2019-09","WEEKDAY",10,"BUS",64391,656,415
"137368","2019-09","WEEKDAY",5,"BUS",64391,363,49
"137371","2019-09","WEEKDAY",15,"BUS",64391,365,471
"137373","2019-09","WEEKDAY",20,"BUS",64391,202,331
"137374","2019-09","WEEKDAY",9,"BUS",64391,735,626
"137377","2019-09","WEEKDAY",6,"BUS",64391,1188,224
"137378","2019-09","WEEKDAY",11,"BUS",64391,586,340
"137380","2019-09","WEEKDAY",12,"BUS",64391,421,461
"137382","2019-09","WEEKDAY",13,"BUS",64391,478,593
"137387","2019-09","WEEKDAY",7,"BUS",64391,1596,481
"137388","2019-09","WEEKDAY",14,"BUS",64391,366,534
"137390","2019-09","WEEKDAY",0,"BUS",64399,71,213
"137392","2019-09","WEEKDAY",6,"BUS",64399,444,100
"137394","2019-09","WEEKDAY",16,"BUS",64399,625,797
"137397","2019-09","WEEKDAY",14,"BUS",64399,327,590
"137399","2019-09","WEEKDAY",15,"BUS",64399,321,696
"137400","2019-09","WEEKDAY",17,"BUS",64399,588,989
"137403","2019-09","WEEKDAY",20,"BUS",64399,274,799
"137404","2019-09","WEEKDAY",10,"BUS",64399,390,373
"137407","2019-09","WEEKDAY",12,"BUS",64399,474,487
"137409","2019-09","WEEKDAY",21,"BUS",64399,332,786
"137413","2019-09","WEEKDAY",7,"BUS",64399,730,352
"137414","2019-09","WEEKDAY",22,"BUS",64399,315,681
"137417","2019-09","WEEKDAY",8,"BUS",64399,521,364
"137418","2019-09","WEEKDAY",19,"BUS",64399,527,1411
"137423","2019-09","WEEKDAY",11,"BUS",64399,455,392
"137424","2019-09","WEEKDAY",23,"BUS",64399,95,371
"137427","2019-09","WEEKDAY",9,"BUS",64399,328,386
"137428","2019-09","WEEKDAY",13,"BUS",64399,413,638
"137430","2019-09","WEEKDAY",18,"BUS",64399,621,1610
"137433","2019-09","WEEKDAY",18,"BUS",64401,994,4159
"137434","2019-09","WEEKDAY",23,"BUS",64401,209,688
"137437","2019-09","WEEKDAY",8,"BUS",64401,3386,899
"137438","2019-09","WEEKDAY",12,"BUS",64401,1035,1221
"137441","2019-09","WEEKDAY",10,"BUS",64401,1022,800
"137445","2019-09","WEEKDAY",14,"BUS",64401,943,2246
"137447","2019-09","WEEKDAY",0,"BUS",64401,25,152
"137448","2019-09","WEEKDAY",7,"BUS",64401,3629,663
"137450","2019-09","WEEKDAY",16,"BUS",64401,1033,2188
"137452","2019-09","WEEKDAY",6,"BUS",64401,2385,265
"137455","2019-09","WEEKDAY",9,"BUS",64401,1307,818
"137457","2019-09","WEEKDAY",15,"BUS",64401,934,1866
"137460","2019-09","WEEKDAY",22,"BUS",64401,397,1691
"137464","2019-09","WEEKDAY",20,"BUS",64401,601,2532
"137466","2019-09","WEEKDAY",19,"BUS",64401,776,4350
"137468","2019-09","WEEKDAY",21,"BUS",64401,461,2297
"137469","2019-09","WEEKDAY",13,"BUS",64401,1029,1671
"137471","2019-09","WEEKDAY",11,"BUS",64401,1016,1120
"137474","2019-09","WEEKDAY",5,"BUS",64401,150,4
"137475","2019-09","WEEKDAY",17,"BUS",64401,1118,2448
"137478","2019-09","WEEKDAY",8,"BUS",64409,4468,986
"137479","2019-09","WEEKDAY",0,"BUS",64409,25,112
"137482","2019-09","WEEKDAY",20,"BUS",64409,680,1493
"137483","2019-09","WEEKDAY",23,"BUS",64409,172,568
"137485","2019-09","WEEKDAY",15,"BUS",64409,1167,1339
"137488","2019-09","WEEKDAY",19,"BUS",64409,925,2455
"137489","2019-09","WEEKDAY",6,"BUS",64409,3146,633
"137491","2019-09","WEEKDAY",11,"BUS",64409,1933,740
"137494","2019-09","WEEKDAY",16,"BUS",64409,1431,1476
"137495","2019-09","WEEKDAY",12,"BUS",64409,1506,889
"137498","2019-09","WEEKDAY",14,"BUS",64409,1334,1802
"137499","2019-09","WEEKDAY",13,"BUS",64409,1373,1129
"137501","2019-09","WEEKDAY",5,"BUS",64409,302,5
"137503","2019-09","WEEKDAY",18,"BUS",64409,1366,2547
"137506","2019-09","WEEKDAY",9,"BUS",64409,2296,799
"137508","2019-09","WEEKDAY",17,"BUS",64409,1591,1619
"137510","2019-09","WEEKDAY",10,"BUS",64409,1906,648
"137511","2019-09","WEEKDAY",7,"BUS",64409,4353,899
"137514","2019-09","WEEKDAY",21,"BUS",64409,571,1129
"137516","2019-09","WEEKDAY",22,"BUS",64409,388,978
"137518","2019-09","WEEKDAY",18,"BUS",64411,2537,6115
"137519","2019-09","WEEKDAY",20,"BUS",64411,1717,3291
"137522","2019-09","WEEKDAY",6,"BUS",64411,2746,1517
"137524","2019-09","WEEKDAY",10,"BUS",64411,3147,2537
"137525","2019-09","WEEKDAY",23,"BUS",64411,508,1434
"137528","2019-09","WEEKDAY",5,"BUS",64411,710,516
"137530","2019-09","WEEKDAY",21,"BUS",64411,1102,2612
"137531","2019-09","WEEKDAY",16,"BUS",64411,2311,2995
"137533","2019-09","WEEKDAY",19,"BUS",64411,1938,5205
"137535","2019-09","WEEKDAY",7,"BUS",64411,3325,2944
"137537","2019-09","WEEKDAY",13,"BUS",64411,2492,2013
"137540","2019-09","WEEKDAY",14,"BUS",64411,1929,2022
"137541","2019-09","WEEKDAY",11,"BUS",64411,2992,2211
"137544","2019-09","WEEKDAY",12,"BUS",64411,2837,2172
"137545","2019-09","WEEKDAY",8,"BUS",64411,3048,2731
"137548","2019-09","WEEKDAY",9,"BUS",64411,3276,3012
"137550","2019-09","WEEKDAY",17,"BUS",64411,2321,3837
"137552","2019-09","WEEKDAY",15,"BUS",64411,1810,2259
"137554","2019-09","WEEKDAY",0,"BUS",64411,85,343
"137556","2019-09","WEEKDAY",22,"BUS",64411,934,2444
"137558","2019-09","WEEKDAY",18,"BUS",64419,3081,4030
"137560","2019-09","WEEKDAY",22,"BUS",64419,1167,1080
"137562","2019-09","WEEKDAY",15,"BUS",64419,2226,2231
"137563","2019-09","WEEKDAY",6,"BUS",64419,4111,1737
"137565","2019-09","WEEKDAY",8,"BUS",64419,4842,4154
"137567","2019-09","WEEKDAY",10,"BUS",64419,4974,3820
"137569","2019-09","WEEKDAY",13,"BUS",64419,2854,2270
"137572","2019-09","WEEKDAY",11,"BUS",64419,4184,3242
"137574","2019-09","WEEKDAY",7,"BUS",64419,5156,3150
"137576","2019-09","WEEKDAY",0,"BUS",64419,124,117
"137578","2019-09","WEEKDAY",17,"BUS",64419,2451,3228
"137580","2019-09","WEEKDAY",16,"BUS",64419,2110,2625
"137581","2019-09","WEEKDAY",23,"BUS",64419,583,706
"137586","2019-09","WEEKDAY",5,"BUS",64419,1214,438
"137588","2019-09","WEEKDAY",21,"BUS",64419,1428,1361
"137590","2019-09","WEEKDAY",9,"BUS",64419,5070,4678
"137591","2019-09","WEEKDAY",19,"BUS",64419,2377,2932
"137594","2019-09","WEEKDAY",14,"BUS",64419,2396,2026
"137598","2019-09","WEEKDAY",20,"BUS",64419,1767,1820
"137600","2019-09","WEEKDAY",12,"BUS",64419,3344,2569
"137602","2019-09","WEEKDAY",5,"BUS",64421,428,1
"137603","2019-09","WEEKDAY",17,"BUS",64421,710,764
"137606","2019-09","WEEKDAY",15,"BUS",64421,501,407
"137607","2019-09","WEEKDAY",19,"BUS",64421,920,928
"137609","2019-09","WEEKDAY",22,"BUS",64421,335,694
"137612","2019-09","WEEKDAY",7,"BUS",64421,1665,239
"137613","2019-09","WEEKDAY",9,"BUS",64421,708,244
"137618","2019-09","WEEKDAY",16,"BUS",64421,630,600
"137621","2019-09","WEEKDAY",0,"BUS",64421,111,143
"137623","2019-09","WEEKDAY",12,"BUS",64421,516,362
"137625","2019-09","WEEKDAY",23,"BUS",64421,233,535
"137628","2019-09","WEEKDAY",13,"BUS",64421,524,409
"137629","2019-09","WEEKDAY",11,"BUS",64421,676,312
"137631","2019-09","WEEKDAY",21,"BUS",64421,607,638
"137633","2019-09","WEEKDAY",14,"BUS",64421,550,352
"137635","2019-09","WEEKDAY",8,"BUS",64421,900,227
"137637","2019-09","WEEKDAY",20,"BUS",64421,697,644
"137639","2019-09","WEEKDAY",6,"BUS",64421,1630,73
"137641","2019-09","WEEKDAY",10,"BUS",64421,421,296
"137643","2019-09","WEEKDAY",18,"BUS",64421,1038,1147
"137646","2019-09","WEEKDAY",0,"BUS",64429,11,136
"137649","2019-09","WEEKDAY",13,"BUS",64429,622,643
"137650","2019-09","WEEKDAY",9,"BUS",64429,1219,460
"137653","2019-09","WEEKDAY",16,"BUS",64429,412,832
"137654","2019-09","WEEKDAY",21,"BUS",64429,175,726
"137657","2019-09","WEEKDAY",22,"BUS",64429,141,646
"137659","2019-09","WEEKDAY",7,"BUS",64429,2961,911
"137660","2019-09","WEEKDAY",23,"BUS",64429,97,373
"137663","2019-09","WEEKDAY",11,"BUS",64429,657,539
"137665","2019-09","WEEKDAY",12,"BUS",64429,638,517
"137667","2019-09","WEEKDAY",18,"BUS",64429,517,1381
"137668","2019-09","WEEKDAY",6,"BUS",64429,1633,530
"137671","2019-09","WEEKDAY",8,"BUS",64429,3094,739
"137672","2019-09","WEEKDAY",19,"BUS",64429,405,1064
"137674","2019-09","WEEKDAY",20,"BUS",64429,196,767
"137676","2019-09","WEEKDAY",17,"BUS",64429,578,1159
"137679","2019-09","WEEKDAY",14,"BUS",64429,465,628
"137680","2019-09","WEEKDAY",15,"BUS",64429,362,642
"137682","2019-09","WEEKDAY",5,"BUS",64429,334,243
"137685","2019-09","WEEKDAY",10,"BUS",64429,812,534
"137689","2019-09","WEEKDAY",22,"BUS",64431,54,1085
"137690","2019-09","WEEKDAY",21,"BUS",64431,128,1354
"137693","2019-09","WEEKDAY",16,"BUS",64431,171,884
"137695","2019-09","WEEKDAY",9,"BUS",64431,204,341
"137697","2019-09","WEEKDAY",18,"BUS",64431,309,1990
"137698","2019-09","WEEKDAY",11,"BUS",64431,211,454
"137701","2019-09","WEEKDAY",19,"BUS",64431,296,2257
"137702","2019-09","WEEKDAY",23,"BUS",64431,27,806
"137705","2019-09","WEEKDAY",10,"BUS",64431,203,348
"137707","2019-09","WEEKDAY",13,"BUS",64431,228,701
"137709","2019-09","WEEKDAY",14,"BUS",64431,147,663
"137710","2019-09","WEEKDAY",8,"BUS",64431,328,217
"137713","2019-09","WEEKDAY",15,"BUS",64431,189,836
"137714","2019-09","WEEKDAY",6,"BUS",64431,564,90
"137717","2019-09","WEEKDAY",17,"BUS",64431,287,1161
"137719","2019-09","WEEKDAY",0,"BUS",64431,6,227
"137720","2019-09","WEEKDAY",5,"BUS",64431,125,6
"137723","2019-09","WEEKDAY",12,"BUS",64431,179,503
"137724","2019-09","WEEKDAY",20,"BUS",64431,147,1288
"137726","2019-09","WEEKDAY",7,"BUS",64431,615,185
"137729","2019-09","WEEKDAY",21,"BUS",64439,77,134
"137735","2019-09","WEEKDAY",12,"BUS",64439,344,180
"137737","2019-09","WEEKDAY",6,"BUS",64439,708,36
"137739","2019-09","WEEKDAY",7,"BUS",64439,1451,23
"137740","2019-09","WEEKDAY",18,"BUS",64439,323,349
"137742","2019-09","WEEKDAY",16,"BUS",64439,278,271
"137745","2019-09","WEEKDAY",13,"BUS",64439,353,210
"137746","2019-09","WEEKDAY",11,"BUS",64439,349,103
"137748","2019-09","WEEKDAY",14,"BUS",64439,280,298
"137751","2019-09","WEEKDAY",5,"BUS",64439,446,2
"137752","2019-09","WEEKDAY",9,"BUS",64439,769,65
"137755","2019-09","WEEKDAY",8,"BUS",64439,1161,35
"137756","2019-09","WEEKDAY",17,"BUS",64439,385,288
"137761","2019-09","WEEKDAY",10,"BUS",64439,528,89
"137762","2019-09","WEEKDAY",15,"BUS",64439,289,264
"137767","2019-09","WEEKDAY",19,"BUS",64439,213,282
"137768","2019-09","WEEKDAY",20,"BUS",64439,102,201
