Source,Target,Operator,ServiceNo,StopSequence
3019,3059,SBST,850E,23
3059,3129,SBST,850E,24
3129,3218,SBST,850E,25
3218,3222,SBST,850E,26
3222,3111,SBST,850E,1
3111,3071,SBST,850E,2
3071,3031,SBST,850E,3
3031,3011,SBST,850E,4
3011,2111,SBST,850E,5
2111,4111,SBST,850E,6
4111,4121,SBST,850E,7
4121,8041,SBST,850E,8
8041,8031,SBST,850E,9
8031,59421,SBST,850E,10
59421,59431,SBST,850E,19
59431,59711,SBST,850E,20
59711,59581,SBST,850E,21
59581,59471,SBST,850E,22
59471,59461,SBST,850E,23
59461,59639,SBST,850E,24
59639,59579,SBST,850E,25
59009,59069,SBST,851,1
59069,59059,SBST,851,2
59059,59049,SBST,851,3
59049,59039,SBST,851,4
59039,59029,SBST,851,5
59029,59019,SBST,851,6
59019,55279,SBST,851,7
55279,55269,SBST,851,8
55269,55259,SBST,851,9
55259,55249,SBST,851,10
55249,55179,SBST,851,11
55179,55189,SBST,851,12
55189,55209,SBST,851,13
55209,54059,SBST,851,14
54059,54049,SBST,851,15
54049,54039,SBST,851,16
54039,54019,SBST,851,17
54019,53169,SBST,851,18
53169,53159,SBST,851,19
53159,53149,SBST,851,20
53149,53139,SBST,851,21
53139,53129,SBST,851,22
53129,53119,SBST,851,23
53119,51089,SBST,851,24
51089,51059,SBST,851,25
51059,51049,SBST,851,26
51049,51039,SBST,851,27
51039,51029,SBST,851,28
51029,51019,SBST,851,29
51019,50059,SBST,851,30
50059,50049,SBST,851,31
50049,50038,SBST,851,32
50038,50029,SBST,851,33
50029,50019,SBST,851,34
50019,40109,SBST,851,35
40109,40019,SBST,851,36
40019,7539,SBST,851,37
7539,7589,SBST,851,38
7589,1139,SBST,851,39
1139,1039,SBST,851,40
1039,1029,SBST,851,41
1029,4168,SBST,851,42
4168,4249,SBST,851,43
4249,5029,SBST,851,44
5029,5131,SBST,851,45
5131,5039,SBST,851,46
5039,5019,SBST,851,47
5019,6011,SBST,851,48
6011,6051,SBST,851,49
6051,10141,SBST,851,50
10141,10151,SBST,851,51
10151,10161,SBST,851,52
10161,10171,SBST,851,53
10171,10359,SBST,851,54
10359,10349,SBST,851,55
10349,10009,SBST,851,56
10009,10341,SBST,851,1
10341,10351,SBST,851,2
10351,10179,SBST,851,3
10179,10169,SBST,851,4
10169,10149,SBST,851,5
10149,6049,SBST,851,6
6049,6029,SBST,851,7
6029,5012,SBST,851,8
5012,5022,SBST,851,9
5022,4222,SBST,851,10
4222,4223,SBST,851,11
4223,4151,SBST,851,12
4151,1013,SBST,851,13
1013,1112,SBST,851,14
1112,7551,SBST,851,15
7551,7531,SBST,851,16
7531,40011,SBST,851,17
40011,40101,SBST,851,18
40101,50011,SBST,851,19
50011,50021,SBST,851,20
50021,50031,SBST,851,21
50031,50041,SBST,851,22
50041,50051,SBST,851,23
50051,51011,SBST,851,24
51011,51021,SBST,851,25
51021,51031,SBST,851,26
51031,51041,SBST,851,27
51041,51051,SBST,851,28
51051,51081,SBST,851,29
51081,53111,SBST,851,30
53111,53121,SBST,851,31
53121,53131,SBST,851,32
53131,53141,SBST,851,33
53141,53151,SBST,851,34
53151,53161,SBST,851,35
53161,54011,SBST,851,36
54011,54031,SBST,851,37
54031,54041,SBST,851,38
54041,54051,SBST,851,39
54051,55201,SBST,851,40
55201,55181,SBST,851,41
55181,55171,SBST,851,42
55171,55241,SBST,851,43
55241,55251,SBST,851,44
55251,55261,SBST,851,45
55261,55271,SBST,851,46
55271,59011,SBST,851,47
59011,59021,SBST,851,48
59021,59031,SBST,851,49
59031,59041,SBST,851,50
59041,59051,SBST,851,51
59051,58991,SBST,851,52
58991,59009,SBST,851,53
59009,59069,SBST,851e,1
59069,59059,SBST,851e,2
59059,59049,SBST,851e,3
59049,59039,SBST,851e,4
59039,55189,SBST,851e,5
55189,55209,SBST,851e,6
55209,54059,SBST,851e,7
54059,54049,SBST,851e,8
54049,54039,SBST,851e,9
54039,54019,SBST,851e,10
54019,40019,SBST,851e,11
40019,7539,SBST,851e,12
7539,7589,SBST,851e,13
7589,1139,SBST,851e,14
1139,1039,SBST,851e,15
1039,1029,SBST,851e,16
1029,4168,SBST,851e,17
4168,4249,SBST,851e,18
4249,5029,SBST,851e,19
5029,5131,SBST,851e,20
5131,5039,SBST,851e,21
5039,5019,SBST,851e,22
5019,5012,SBST,851e,23
5012,5022,SBST,851e,1
5022,4222,SBST,851e,2
4222,4223,SBST,851e,3
4223,4151,SBST,851e,4
4151,1013,SBST,851e,5
1013,1112,SBST,851e,6
1112,7551,SBST,851e,7
7551,7531,SBST,851e,8
7531,40011,SBST,851e,9
40011,54011,SBST,851e,10
54011,54031,SBST,851e,11
54031,54041,SBST,851e,12
54041,54051,SBST,851e,13
54051,55201,SBST,851e,14
55201,55181,SBST,851e,15
55181,59031,SBST,851e,16
59031,59041,SBST,851e,17
59041,59051,SBST,851e,18
59051,58991,SBST,851e,19
58991,59009,SBST,851e,20
59009,59069,SBST,852,1
59069,59059,SBST,852,2
59059,59049,SBST,852,3
59049,59039,SBST,852,4
59039,59029,SBST,852,5
59029,59019,SBST,852,6
59019,55279,SBST,852,7
55279,55269,SBST,852,8
55269,55259,SBST,852,9
55259,55249,SBST,852,10
55249,55179,SBST,852,11
55179,55189,SBST,852,12
55189,55209,SBST,852,13
55209,54059,SBST,852,14
54059,54049,SBST,852,15
54049,54039,SBST,852,16
54039,54019,SBST,852,17
54019,53169,SBST,852,18
53169,53159,SBST,852,19
53159,53149,SBST,852,20
53149,53139,SBST,852,21
53139,53019,SBST,852,22
53019,51079,SBST,852,23
51079,51119,SBST,852,24
51119,41169,SBST,852,25
41169,41139,SBST,852,26
41139,41129,SBST,852,27
41129,41031,SBST,852,28
41031,41041,SBST,852,29
41041,41051,SBST,852,30
41051,41061,SBST,852,31
41061,41071,SBST,852,32
41071,41081,SBST,852,33
41081,42011,SBST,852,34
42011,42021,SBST,852,35
42021,42031,SBST,852,36
42031,42041,SBST,852,37
42041,42051,SBST,852,38
42051,42061,SBST,852,39
42061,42071,SBST,852,40
42071,42091,SBST,852,41
42091,42111,SBST,852,42
42111,43011,SBST,852,43
43011,43631,SBST,852,44
43631,43201,SBST,852,45
43201,43191,SBST,852,46
43191,43181,SBST,852,47
43181,43171,SBST,852,48
43171,43009,SBST,852,49
43009,43179,SBST,852,1
43179,43189,SBST,852,2
43189,43199,SBST,852,3
43199,43209,SBST,852,4
43209,43639,SBST,852,5
43639,43019,SBST,852,6
43019,42119,SBST,852,7
42119,42109,SBST,852,8
42109,42089,SBST,852,9
42089,42059,SBST,852,10
42059,42049,SBST,852,11
42049,42039,SBST,852,12
42039,42029,SBST,852,13
42029,42019,SBST,852,14
42019,41089,SBST,852,15
41089,41079,SBST,852,16
41079,41069,SBST,852,17
41069,41049,SBST,852,18
41049,41121,SBST,852,19
41121,41131,SBST,852,20
41131,41161,SBST,852,21
41161,51111,SBST,852,22
51111,51071,SBST,852,23
51071,53011,SBST,852,24
53011,53121,SBST,852,25
53121,53131,SBST,852,26
53131,53141,SBST,852,27
53141,53151,SBST,852,28
53151,53161,SBST,852,29
53161,54011,SBST,852,30
54011,54031,SBST,852,31
54031,54041,SBST,852,32
54041,54051,SBST,852,33
54051,55201,SBST,852,34
55201,55181,SBST,852,35
55181,55171,SBST,852,36
55171,55241,SBST,852,37
55241,55251,SBST,852,38
55251,55261,SBST,852,39
55261,55271,SBST,852,40
55271,59011,SBST,852,41
59011,59021,SBST,852,42
59021,59031,SBST,852,43
59031,59041,SBST,852,44
59041,59051,SBST,852,45
59051,58991,SBST,852,46
58991,59009,SBST,852,47
59009,59669,SMRT,853,1
59669,59619,SMRT,853,2
59619,59059,SMRT,853,3
59059,59049,SMRT,853,4
59049,59039,SMRT,853,5
59039,59029,SMRT,853,6
59029,59019,SMRT,853,7
59019,55279,SMRT,853,8
55279,55269,SMRT,853,9
55269,55259,SMRT,853,10
55259,55249,SMRT,853,11
55249,55179,SMRT,853,12
55179,55189,SMRT,853,13
55189,55209,SMRT,853,14
55209,54059,SMRT,853,15
54059,54049,SMRT,853,16
54049,54039,SMRT,853,17
54039,54241,SMRT,853,18
54241,54339,SMRT,853,19
54339,54329,SMRT,853,20
54329,54319,SMRT,853,21
54319,54101,SMRT,853,22
54101,66091,SMRT,853,23
66091,66031,SMRT,853,24
66031,66041,SMRT,853,25
66041,66051,SMRT,853,26
66051,66379,SMRT,853,27
66379,62139,SMRT,853,28
62139,62129,SMRT,853,29
62129,62119,SMRT,853,30
62119,61049,SMRT,853,31
61049,61039,SMRT,853,32
61039,61029,SMRT,853,33
61029,61019,SMRT,853,34
61019,60269,SMRT,853,35
60269,60209,SMRT,853,36
60209,60179,SMRT,853,37
60179,60221,SMRT,853,38
60221,60039,SMRT,853,39
60039,60029,SMRT,853,40
60029,60059,SMRT,853,41
60059,80109,SMRT,853,42
80109,80009,SMRT,853,43
80009,80101,SMRT,853,1
80101,60051,SMRT,853,2
60051,60021,SMRT,853,3
60021,60031,SMRT,853,4
60031,60229,SMRT,853,5
60229,60159,SMRT,853,6
60159,60161,SMRT,853,7
60161,60201,SMRT,853,9
60201,60261,SMRT,853,10
60261,61011,SMRT,853,11
61011,61021,SMRT,853,12
61021,61031,SMRT,853,13
61031,61041,SMRT,853,14
61041,62111,SMRT,853,15
62111,62121,SMRT,853,16
62121,62131,SMRT,853,17
62131,66371,SMRT,853,18
66371,66059,SMRT,853,19
66059,66049,SMRT,853,20
66049,66039,SMRT,853,21
66039,66099,SMRT,853,22
66099,54109,SMRT,853,23
54109,54311,SMRT,853,24
54311,54321,SMRT,853,25
54321,54331,SMRT,853,26
54331,54247,SMRT,853,27
54247,54031,SMRT,853,28
54031,54041,SMRT,853,29
54041,54051,SMRT,853,30
54051,55201,SMRT,853,31
55201,55181,SMRT,853,32
55181,55171,SMRT,853,33
55171,55241,SMRT,853,34
55241,55251,SMRT,853,35
55251,55261,SMRT,853,36
55261,55271,SMRT,853,37
55271,59011,SMRT,853,38
59011,59021,SMRT,853,39
59021,59031,SMRT,853,40
59031,59041,SMRT,853,41
59041,59051,SMRT,853,42
59051,59611,SMRT,853,43
59611,59661,SMRT,853,44
59661,59009,SMRT,853,45
59009,59669,SMRT,853M,1
59669,59619,SMRT,853M,2
59619,59059,SMRT,853M,3
59059,59049,SMRT,853M,4
59049,59039,SMRT,853M,5
59039,59029,SMRT,853M,6
59029,59019,SMRT,853M,7
59019,55279,SMRT,853M,8
55279,55269,SMRT,853M,9
55269,55259,SMRT,853M,10
55259,55249,SMRT,853M,11
55249,55179,SMRT,853M,12
55179,55189,SMRT,853M,13
55189,55209,SMRT,853M,14
55209,54059,SMRT,853M,15
54059,54049,SMRT,853M,16
54049,54039,SMRT,853M,17
54039,54241,SMRT,853M,18
54241,54339,SMRT,853M,19
54339,54329,SMRT,853M,20
54329,54319,SMRT,853M,21
54319,54101,SMRT,853M,22
54101,66091,SMRT,853M,23
66091,66031,SMRT,853M,24
66031,66041,SMRT,853M,25
66041,66051,SMRT,853M,26
66051,66379,SMRT,853M,27
66379,62139,SMRT,853M,28
62139,62129,SMRT,853M,29
62129,62119,SMRT,853M,30
62119,61049,SMRT,853M,31
61049,61039,SMRT,853M,32
61039,61029,SMRT,853M,33
61029,61019,SMRT,853M,34
61019,60269,SMRT,853M,35
60269,60209,SMRT,853M,36
60209,60179,SMRT,853M,37
60179,60221,SMRT,853M,38
60221,60039,SMRT,853M,39
60039,60029,SMRT,853M,40
60029,60059,SMRT,853M,41
60059,80109,SMRT,853M,42
80109,80051,SMRT,853M,43
80051,80071,SMRT,853M,44
80071,80091,SMRT,853M,45
80091,81011,SMRT,853M,46
81011,81031,SMRT,853M,47
81031,81051,SMRT,853M,48
81051,82119,SMRT,853M,49
82119,82099,SMRT,853M,50
82099,82089,SMRT,853M,51
82089,82079,SMRT,853M,52
82079,92169,SMRT,853M,53
92169,92249,SMRT,853M,54
92249,92041,SMRT,853M,56
92041,92051,SMRT,853M,57
92051,92061,SMRT,853M,58
92061,92071,SMRT,853M,59
92071,92081,SMRT,853M,60
92081,93011,SMRT,853M,61
93011,93021,SMRT,853M,62
93021,93031,SMRT,853M,63
93031,93041,SMRT,853M,64
93041,93139,SMRT,853M,65
93139,94011,SMRT,853M,66
94011,94021,SMRT,853M,67
94021,94031,SMRT,853M,68
94031,94041,SMRT,853M,69
94041,94051,SMRT,853M,70
94051,94061,SMRT,853M,71
94061,94009,SMRT,853M,72
94009,94069,SMRT,853M,1
94069,94059,SMRT,853M,2
94059,94049,SMRT,853M,3
94049,94089,SMRT,853M,4
94089,94039,SMRT,853M,5
94039,94029,SMRT,853M,6
94029,94019,SMRT,853M,7
94019,93131,SMRT,853M,8
93131,93049,SMRT,853M,9
93049,93039,SMRT,853M,10
93039,93201,SMRT,853M,11
93201,93029,SMRT,853M,12
93029,93019,SMRT,853M,13
93019,92089,SMRT,853M,14
92089,92079,SMRT,853M,15
92079,92069,SMRT,853M,16
92069,92059,SMRT,853M,17
92059,92049,SMRT,853M,18
92049,92241,SMRT,853M,19
92241,92161,SMRT,853M,20
92161,82071,SMRT,853M,22
82071,82081,SMRT,853M,23
82081,82091,SMRT,853M,24
82091,82109,SMRT,853M,25
82109,81069,SMRT,853M,26
81069,81049,SMRT,853M,27
81049,81029,SMRT,853M,28
81029,80089,SMRT,853M,29
80089,80069,SMRT,853M,30
80069,80049,SMRT,853M,31
80049,80101,SMRT,853M,32
80101,60051,SMRT,853M,33
60051,60021,SMRT,853M,34
60021,60031,SMRT,853M,35
60031,60229,SMRT,853M,36
60229,60159,SMRT,853M,37
60159,60161,SMRT,853M,38
60161,60201,SMRT,853M,40
60201,60261,SMRT,853M,41
60261,61011,SMRT,853M,42
61011,61021,SMRT,853M,43
61021,61031,SMRT,853M,44
61031,61041,SMRT,853M,45
61041,62111,SMRT,853M,46
62111,62121,SMRT,853M,47
62121,62131,SMRT,853M,48
62131,66371,SMRT,853M,49
66371,66059,SMRT,853M,50
66059,66049,SMRT,853M,51
66049,66039,SMRT,853M,52
66039,66099,SMRT,853M,53
66099,54109,SMRT,853M,54
54109,54311,SMRT,853M,55
54311,54321,SMRT,853M,56
54321,54331,SMRT,853M,57
54331,54247,SMRT,853M,58
54247,54031,SMRT,853M,59
54031,54041,SMRT,853M,60
54041,54051,SMRT,853M,61
54051,55201,SMRT,853M,62
55201,55181,SMRT,853M,63
55181,55171,SMRT,853M,64
55171,55241,SMRT,853M,65
55241,55251,SMRT,853M,66
55251,55261,SMRT,853M,67
55261,55271,SMRT,853M,68
55271,59011,SMRT,853M,69
59011,59021,SMRT,853M,70
59021,59031,SMRT,853M,71
59031,59041,SMRT,853M,72
59041,59051,SMRT,853M,73
59051,59611,SMRT,853M,74
59611,59661,SMRT,853M,75
59661,59009,SMRT,853M,76
59009,59069,SMRT,854,1
59069,59059,SMRT,854,2
59059,59049,SMRT,854,3
59049,59039,SMRT,854,4
59039,59029,SMRT,854,5
59029,59019,SMRT,854,6
59019,55279,SMRT,854,7
55279,55269,SMRT,854,8
55269,55259,SMRT,854,9
55259,55249,SMRT,854,10
55249,55031,SMRT,854,11
55031,55041,SMRT,854,12
55041,55051,SMRT,854,13
55051,55071,SMRT,854,14
55071,55081,SMRT,854,15
55081,55101,SMRT,854,16
55101,67011,SMRT,854,17
67011,67021,SMRT,854,18
67021,67041,SMRT,854,19
67041,67051,SMRT,854,20
67051,67061,SMRT,854,21
67061,67071,SMRT,854,22
67071,64129,SMRT,854,23
64129,64119,SMRT,854,24
64119,64109,SMRT,854,25
64109,63311,SMRT,854,26
63311,63321,SMRT,854,27
63321,63331,SMRT,854,28
63331,63341,SMRT,854,29
63341,63249,SMRT,854,30
63249,63071,SMRT,854,31
63071,63081,SMRT,854,32
63081,63091,SMRT,854,33
63091,63101,SMRT,854,34
63101,62231,SMRT,854,35
62231,62241,SMRT,854,36
62241,71051,SMRT,854,37
71051,71061,SMRT,854,38
71061,71071,SMRT,854,39
71071,71081,SMRT,854,40
71081,71091,SMRT,854,41
71091,72019,SMRT,854,42
72019,83119,SMRT,854,43
83119,83109,SMRT,854,44
83109,83011,SMRT,854,45
83011,83031,SMRT,854,46
83031,83062,SMRT,854,47
83062,83081,SMRT,854,48
83081,84011,SMRT,854,49
84011,84021,SMRT,854,50
84021,84009,SMRT,854,51
84009,84029,SMRT,854,1
84029,84019,SMRT,854,4
84019,83099,SMRT,854,5
83099,83079,SMRT,854,6
83079,83059,SMRT,854,7
83059,83049,SMRT,854,8
83049,83101,SMRT,854,9
83101,83111,SMRT,854,10
83111,72011,SMRT,854,11
72011,71099,SMRT,854,12
71099,71089,SMRT,854,13
71089,71079,SMRT,854,14
71079,71069,SMRT,854,15
71069,71059,SMRT,854,16
71059,62249,SMRT,854,17
62249,62239,SMRT,854,18
62239,63109,SMRT,854,19
63109,63099,SMRT,854,20
63099,63089,SMRT,854,21
63089,63079,SMRT,854,22
63079,63241,SMRT,854,23
63241,63349,SMRT,854,24
63349,63339,SMRT,854,25
63339,63329,SMRT,854,26
63329,63319,SMRT,854,27
63319,64101,SMRT,854,28
64101,64111,SMRT,854,29
64111,64121,SMRT,854,30
64121,67079,SMRT,854,31
67079,67069,SMRT,854,32
67069,67059,SMRT,854,33
67059,67049,SMRT,854,34
67049,67039,SMRT,854,35
67039,67029,SMRT,854,36
67029,67019,SMRT,854,37
67019,55109,SMRT,854,38
55109,55089,SMRT,854,39
55089,55079,SMRT,854,40
55079,55059,SMRT,854,41
55059,55049,SMRT,854,42
55049,55039,SMRT,854,43
55039,55241,SMRT,854,44
55241,55251,SMRT,854,45
55251,55261,SMRT,854,46
55261,55271,SMRT,854,47
55271,59011,SMRT,854,48
59011,59021,SMRT,854,49
59021,59031,SMRT,854,50
59031,59041,SMRT,854,51
59041,59051,SMRT,854,52
59051,58991,SMRT,854,53
58991,59009,SMRT,854,54
59009,59069,SMRT,854e,1
59069,59059,SMRT,854e,2
59059,59049,SMRT,854e,3
59049,59039,SMRT,854e,4
59039,67051,SMRT,854e,5
67051,64129,SMRT,854e,9
64129,64119,SMRT,854e,11
64119,64109,SMRT,854e,12
64109,63311,SMRT,854e,13
63311,63321,SMRT,854e,14
63321,63331,SMRT,854e,15
63331,63341,SMRT,854e,16
63341,63249,SMRT,854e,17
63249,63071,SMRT,854e,18
63071,63081,SMRT,854e,19
63081,63091,SMRT,854e,20
63091,63101,SMRT,854e,21
63101,71061,SMRT,854e,22
71061,71071,SMRT,854e,24
71071,71081,SMRT,854e,25
71081,71091,SMRT,854e,26
71091,72019,SMRT,854e,27
72019,84009,SMRT,854e,28
59009,59069,SMRT,855,1
59069,59059,SMRT,855,2
59059,59049,SMRT,855,3
59049,59039,SMRT,855,4
59039,59029,SMRT,855,5
59029,59019,SMRT,855,6
59019,55279,SMRT,855,7
55279,55269,SMRT,855,8
55269,55259,SMRT,855,9
55259,55029,SMRT,855,10
55029,55019,SMRT,855,11
55019,56209,SMRT,855,12
56209,56199,SMRT,855,13
56199,56039,SMRT,855,14
56039,56029,SMRT,855,15
56029,56019,SMRT,855,16
56019,53099,SMRT,855,17
53099,53089,SMRT,855,18
53089,53079,SMRT,855,19
53079,53069,SMRT,855,20
53069,53059,SMRT,855,21
53059,53049,SMRT,855,22
53049,53039,SMRT,855,23
53039,53029,SMRT,855,24
53029,53019,SMRT,855,25
53019,51079,SMRT,855,26
51079,51119,SMRT,855,27
51119,41169,SMRT,855,28
41169,41139,SMRT,855,29
41139,41129,SMRT,855,30
41129,41119,SMRT,855,31
41119,41109,SMRT,855,32
41109,11119,SMRT,855,33
11119,11109,SMRT,855,34
11109,11099,SMRT,855,35
11099,11089,SMRT,855,36
11089,11079,SMRT,855,37
11079,11069,SMRT,855,38
11069,11059,SMRT,855,39
11059,11049,SMRT,855,40
11049,11039,SMRT,855,41
11039,11029,SMRT,855,42
11029,11019,SMRT,855,43
11019,10139,SMRT,855,44
10139,10119,SMRT,855,45
10119,10109,SMRT,855,46
10109,10099,SMRT,855,47
10099,10089,SMRT,855,48
10089,10369,SMRT,855,49
10369,14039,SMRT,855,50
14039,14029,SMRT,855,51
14029,14019,SMRT,855,52
14019,14141,SMRT,855,53
14141,14009,SMRT,855,54
14009,14129,SMRT,855,1
14129,14119,SMRT,855,2
14119,14011,SMRT,855,3
14011,14021,SMRT,855,4
14021,14379,SMRT,855,5
14379,14031,SMRT,855,6
14031,10361,SMRT,855,7
10361,10081,SMRT,855,8
10081,10091,SMRT,855,9
10091,10101,SMRT,855,10
10101,10111,SMRT,855,11
10111,10131,SMRT,855,12
10131,11021,SMRT,855,13
11021,11031,SMRT,855,14
11031,11041,SMRT,855,15
11041,11051,SMRT,855,16
11051,11061,SMRT,855,17
11061,11071,SMRT,855,18
11071,11081,SMRT,855,19
11081,11091,SMRT,855,20
11091,11101,SMRT,855,21
11101,11111,SMRT,855,22
11111,41101,SMRT,855,23
41101,41111,SMRT,855,24
41111,41121,SMRT,855,25
41121,41131,SMRT,855,26
41131,41161,SMRT,855,27
41161,51111,SMRT,855,28
51111,51071,SMRT,855,29
51071,53011,SMRT,855,30
53011,53021,SMRT,855,31
53021,53041,SMRT,855,32
53041,53051,SMRT,855,33
53051,53061,SMRT,855,34
53061,53071,SMRT,855,35
53071,53081,SMRT,855,36
53081,53091,SMRT,855,37
53091,56021,SMRT,855,38
56021,56031,SMRT,855,39
56031,56191,SMRT,855,40
56191,56201,SMRT,855,41
56201,55011,SMRT,855,42
55011,55021,SMRT,855,43
55021,55241,SMRT,855,44
55241,55251,SMRT,855,45
55251,55261,SMRT,855,46
55261,55271,SMRT,855,47
55271,59011,SMRT,855,48
59011,59021,SMRT,855,49
59021,59031,SMRT,855,50
59031,59041,SMRT,855,51
59041,59051,SMRT,855,52
59051,58991,SMRT,855,53
58991,59009,SMRT,855,54
59009,59141,SMRT,856,1
59141,59111,SMRT,856,2
59111,57111,SMRT,856,3
57111,57121,SMRT,856,4
57121,57131,SMRT,856,5
57131,58011,SMRT,856,6
58011,58021,SMRT,856,7
58021,58101,SMRT,856,8
58101,58151,SMRT,856,9
58151,58111,SMRT,856,10
58111,58121,SMRT,856,11
58121,58131,SMRT,856,12
58131,58169,SMRT,856,13
58169,58149,SMRT,856,14
58149,47809,SMRT,856,15
47809,47119,SMRT,856,16
47119,47109,SMRT,856,17
47109,47099,SMRT,856,18
47099,47089,SMRT,856,19
47089,47079,SMRT,856,20
47079,47069,SMRT,856,21
47069,47059,SMRT,856,22
47059,47049,SMRT,856,23
47049,47039,SMRT,856,24
47039,47029,SMRT,856,25
47029,47019,SMRT,856,26
47019,46139,SMRT,856,27
46139,46129,SMRT,856,28
46129,46119,SMRT,856,29
46119,46501,SMRT,856,30
46501,46511,SMRT,856,31
46511,46521,SMRT,856,32
46521,46531,SMRT,856,33
46531,46541,SMRT,856,34
46541,46009,SMRT,856,35
46009,46549,SMRT,856,1
46549,46539,SMRT,856,2
46539,46529,SMRT,856,3
46529,46519,SMRT,856,4
46519,46509,SMRT,856,5
46509,46069,SMRT,856,6
46069,46088,SMRT,856,7
46088,46111,SMRT,856,8
46111,46121,SMRT,856,9
46121,46131,SMRT,856,10
46131,47011,SMRT,856,11
47011,47021,SMRT,856,12
47021,47031,SMRT,856,13
47031,47041,SMRT,856,14
47041,47051,SMRT,856,15
47051,47061,SMRT,856,16
47061,47071,SMRT,856,17
47071,47081,SMRT,856,18
47081,47091,SMRT,856,19
47091,47101,SMRT,856,20
47101,47111,SMRT,856,21
47111,47801,SMRT,856,22
47801,58141,SMRT,856,23
58141,58161,SMRT,856,24
58161,58139,SMRT,856,25
58139,58129,SMRT,856,26
58129,58119,SMRT,856,27
58119,58159,SMRT,856,28
58159,58109,SMRT,856,29
58109,58029,SMRT,856,30
58029,58019,SMRT,856,31
58019,57139,SMRT,856,32
57139,57129,SMRT,856,33
57129,57119,SMRT,856,34
57119,59119,SMRT,856,35
59119,59149,SMRT,856,36
59149,59009,SMRT,856,37
46009,46549,SMRT,856A,1
46549,46539,SMRT,856A,2
46539,46529,SMRT,856A,3
46529,46519,SMRT,856A,4
46519,46509,SMRT,856A,5
46509,46069,SMRT,856A,6
59009,59069,SMRT,857,1
59069,59059,SMRT,857,2
59059,59049,SMRT,857,3
59049,59039,SMRT,857,4
59039,59029,SMRT,857,5
59029,59019,SMRT,857,6
59019,55279,SMRT,857,7
55279,55269,SMRT,857,8
55269,55259,SMRT,857,9
55259,55249,SMRT,857,10
55249,55031,SMRT,857,11
55031,55041,SMRT,857,12
55041,55051,SMRT,857,13
55051,55071,SMRT,857,14
55071,55081,SMRT,857,15
55081,60081,SMRT,857,16
60081,60179,SMRT,857,18
60179,60159,SMRT,857,19
60159,60139,SMRT,857,20
60139,60119,SMRT,857,21
60119,60099,SMRT,857,22
60099,7329,SMRT,857,23
7329,7319,SMRT,857,24
7319,7419,SMRT,857,25
7419,7529,SMRT,857,26
7529,7518,SMRT,857,27
7518,4019,SMRT,857,28
4019,4179,SMRT,857,29
4179,2049,SMRT,857,30
2049,2151,SMRT,857,31
2151,2161,SMRT,857,33
2161,2171,SMRT,857,34
2171,2051,SMRT,857,35
2051,2061,SMRT,857,36
2061,4111,SMRT,857,37
4111,4121,SMRT,857,38
4121,8079,SMRT,857,39
8079,7011,SMRT,857,40
7011,7021,SMRT,857,41
7021,7031,SMRT,857,42
7031,7111,SMRT,857,43
7111,7211,SMRT,857,44
7211,7221,SMRT,857,45
7221,60101,SMRT,857,46
60101,60121,SMRT,857,47
60121,60141,SMRT,857,48
60141,60161,SMRT,857,49
60161,60181,SMRT,857,50
60181,60089,SMRT,857,51
60089,55089,SMRT,857,52
55089,55079,SMRT,857,54
55079,55059,SMRT,857,55
55059,55049,SMRT,857,56
55049,55039,SMRT,857,57
55039,55241,SMRT,857,58
55241,55251,SMRT,857,59
55251,55261,SMRT,857,60
55261,55271,SMRT,857,61
55271,59011,SMRT,857,62
59011,59021,SMRT,857,63
59021,59031,SMRT,857,64
59031,59041,SMRT,857,65
59041,59051,SMRT,857,66
59051,58991,SMRT,857,67
58991,59009,SMRT,857,68
59009,59069,SMRT,857A,1
59069,59059,SMRT,857A,2
59059,59049,SMRT,857A,3
59049,59039,SMRT,857A,4
59039,59029,SMRT,857A,5
59029,59019,SMRT,857A,6
59019,55279,SMRT,857A,7
55279,55269,SMRT,857A,8
55269,55259,SMRT,857A,9
55259,55249,SMRT,857A,10
55249,55031,SMRT,857A,11
55031,55041,SMRT,857A,12
55041,55051,SMRT,857A,13
55051,55071,SMRT,857A,14
55071,55081,SMRT,857A,15
46009,46281,SMRT,858,1
46281,46391,SMRT,858,2
46391,46401,SMRT,858,3
46401,46411,SMRT,858,4
46411,46461,SMRT,858,5
46461,46471,SMRT,858,6
46471,46481,SMRT,858,7
46481,46731,SMRT,858,8
46731,46741,SMRT,858,9
46741,47621,SMRT,858,10
47621,58381,SMRT,858,11
58381,58229,SMRT,858,12
58229,58219,SMRT,858,13
58219,58159,SMRT,858,14
58159,58109,SMRT,858,15
58109,58029,SMRT,858,16
58029,58019,SMRT,858,17
58019,57139,SMRT,858,18
57139,57129,SMRT,858,19
57129,57119,SMRT,858,20
57119,59119,SMRT,858,21
59119,59149,SMRT,858,22
59149,59073,SMRT,858,23
59073,59069,SMRT,858,24
59069,59619,SMRT,858,25
59619,59059,SMRT,858,26
59059,59049,SMRT,858,27
59049,59039,SMRT,858,28
59039,59029,SMRT,858,29
59029,59019,SMRT,858,30
59019,55289,SMRT,858,31
55289,68111,SMRT,858,32
68111,65199,SMRT,858,35
65199,95151,SMRT,858,36
95151,95011,SMRT,858,39
95011,95109,SMRT,858,40
95109,95029,SMRT,858,41
95029,95129,SMRT,858,42
95129,95019,SMRT,858,43
